"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Field_Collection_Type","Field_Collector","Field_Collection_Start_Date","Field_Collection_Start_Time","Field_Collection_Start_Date_Time","Field_Collection_End_Date","Field_Collection_End_Time","Field_Collection_End_Date_Time","Field_Collection_Comment","Field_Collection_Area","Field_Collection_Area_Units","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Upper_Depth_In_Feet","Lower_Depth_In_Feet","Well_Water_Level_Measuring_Point_Or_TOC_ID","Sample_ID","Sample_Field_Replicate_ID","Sample_Replicate_Flag","Sample_Sub_ID","Sample_Composite_Flag","Storm_Event_Qualifier","Sample_Matrix","Sample_Source","Sample_Use","Sample_Collection_Method","Sample_Collection_Method_Description","Sample_Preparation_Method","Sample_Preparation_Method_Description","Sample_Method_Other","Sample_Method_Other_Type","Sample_Method_Other_Description","Sample_Taxon_Name","Sample_Taxon_Common_Name","Sample_Taxon_TSN","Sample_Tissue_Type","Sample_Percent_Sorted","Result_Parameter_Name","Result_Parameter_CAS_Number","Lab_Analysis_Date","Lab_Analysis_Date_Accuracy","Lab_Analysis_Time","Result_Value","Result_Value_Units","Result_Reporting_Limit","Result_Reporting_Limit_Type","Result_Detection_Limit","Result_Detection_Limit_Type","Result_Data_Qualifier","Result_Data_Qualifier_Description","Result_Suspect_or_Rejected_Flag","Result_Suspect_Code","Result_Suspect_Description","Fraction_Analyzed","Field_Filtered_Flag","Result_Basis","Digestion_Method","Water_Level_Accuracy","Result_Method","Result_Method_Description","Result_Comment","Result_Additional_Comment","Result_Lab_Replicate_ID","Result_Lab_Name","Result_Validation_Level","Result_Taxon_Name","Result_Taxon_Common_Name","Result_Taxon_Alias_Other","Result_Taxon_TSN","Result_Taxon_Parent_TSN","Result_Taxon_Unidentified_Species","Result_Taxon_Life_Stage","Study_QA_Planning_Level","Study_QA_Assessment_Level","Study_Type","EIM_Data_Entry_Review_Status","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Record_Created_On","Result_System_ID"
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC165","2850000150","2850000150","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","165-1-42-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","07/18/2002","",00:00:00,"15","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2488575889738,-122.515381338811,,8532519
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC308","4955000271","4955000271","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","308-1-12-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","07/18/2002","",00:00:00,"43","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2277266731318,-122.515363527272,,2754976
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC308","4955000271","4955000271","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","308-1-12-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","07/18/2002","",00:00:00,"15","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2277266731318,-122.515363527272,,2783976
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC308","4955000271","4955000271","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","308-1-22-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","07/18/2002","",00:00:00,"60","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2277266731318,-122.515363527272,,5854973
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC308","4955000271","4955000271","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","308-1-22-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","07/18/2002","",00:00:00,"18","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2277266731318,-122.515363527272,,8883973
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC308","4955000271","4955000271","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","308-1-32-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","07/18/2002","",00:00:00,"17","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2277266731318,-122.515363527272,,2654969
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC308","4955000271","4955000271","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","308-1-32-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","07/18/2002","",00:00:00,"6.3","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2277266731318,-122.515363527272,,5683969
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC308","4955000271","4955000271","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","308-1-42-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","07/19/2002","",00:00:00,"59","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2277266731318,-122.515363527272,,5954993
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC308","4955000271","4955000271","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","308-1-42-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","07/19/2002","",00:00:00,"12","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2277266731318,-122.515363527272,,9983993
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC316","4430300740","4430300740","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","316-1-12-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","07/19/2002","",00:00:00,"6.5","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2183237336402,-122.550198902488,,1293117
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC316","4430300740","4430300740","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","316-1-12-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","07/19/2002","",00:00:00,"14","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2183237336402,-122.550198902488,,6264117
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC316","4430300740","4430300740","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","316-1-22-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","07/19/2002","",00:00:00,"31","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2183237336402,-122.550198902488,,1964182
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC316","4430300740","4430300740","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","316-1-22-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","07/19/2002","",00:00:00,"22","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2183237336402,-122.550198902488,,6335411
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC316","4430300740","4430300740","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","316-1-32-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","07/19/2002","",00:00:00,"25","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2183237336402,-122.550198902488,,5664156
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC316","4430300740","4430300740","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","316-1-32-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","07/19/2002","",00:00:00,"19","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2183237336402,-122.550198902488,,8693156
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC316","4430300740","4430300740","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","316-1-42-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","07/19/2002","",00:00:00,"29","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2183237336402,-122.550198902488,,5652156
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC316","4430300740","4430300740","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","316-1-42-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","07/19/2002","",00:00:00,"23","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2183237336402,-122.550198902488,,8681156
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC419","2510000914","2510000914","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","419-2-12-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","07/19/2002","",00:00:00,"46","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.1688148479414,-122.58742506942,,2266531
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC419","2510000914","2510000914","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","419-2-12-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","07/19/2002","",00:00:00,"88","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.1688148479414,-122.58742506942,,6798531
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC419","2510000914","2510000914","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","419-2-22-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","07/19/2002","",00:00:00,"94","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.1688148479414,-122.58742506942,,5017552
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC419","2510000914","2510000914","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","419-2-22-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","07/19/2002","",00:00:00,"49","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.1688148479414,-122.58742506942,,8046552
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC419","2510000914","2510000914","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","419-2-32-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","07/19/2002","",00:00:00,"50","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.1688148479414,-122.58742506942,,1266531
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC419","2510000914","2510000914","Sample","","07/10/2002",,7/10/2002 12:00:00 AM,"07/10/2002",,7/10/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","419-2-32-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","07/19/2002","",00:00:00,"130","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.1688148479414,-122.58742506942,,4575212
